,datetime,meas_num,microp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
160,2023-04-30 23:07:08.464595,160.0,15,15,0.078491,-0.067383,0.999756,0.305176,0.000000,-0.427246,10.058594,10.60791
161,2023-04-30 23:07:08.482789,161.0,12,12,0.078613,-0.066895,1.000122,0.305176,-0.061035,-0.610352,10.058594,10.60791
162,2023-04-30 23:07:08.506552,162.0,12,12,0.078003,-0.067139,1.000122,0.610352,0.061035,-0.549316,10.058594,10.60791
163,2023-04-30 23:07:08.531594,163.0,13,13,0.078613,-0.067261,1.000122,0.488281,0.183105,-0.488281,10.070801,10.632324
164,2023-04-30 23:07:08.553626,164.0,13,13,0.079956,-0.066284,1.000366,0.366211,0.183105,-0.427246,10.070801,10.632324
165,2023-04-30 23:07:08.578889,165.0,13,13,0.078369,-0.067749,1.000366,0.427246,0.122070,-0.488281,10.070801,10.632324
166,2023-04-30 23:07:08.601876,166.0,9,9,0.078857,-0.067383,1.000488,0.427246,-0.061035,-0.488281,10.070801,10.632324
167,2023-04-30 23:07:08.621849,167.0,11,11,0.078735,-0.066772,0.999634,0.305176,-0.061035,-0.366211,9.741211,10.449219
168,2023-04-30 23:07:08.646113,168.0,6,6,0.078491,-0.066406,1.000488,0.427246,0.244141,-0.427246,9.741211,10.449219
169,2023-04-30 23:07:08.668086,169.0,8,8,0.078003,-0.067017,1.000244,0.488281,0.244141,-0.488281,9.741211,10.449219
170,2023-04-30 23:07:08.688536,170.0,10,10,0.079102,-0.067261,1.001221,0.366211,0.244141,-0.427246,9.838867,10.705566
171,2023-04-30 23:07:08.709236,171.0,10,10,0.078491,-0.067871,1.000610,0.427246,0.183105,-0.549316,9.838867,10.705566
172,2023-04-30 23:07:08.735479,172.0,11,11,0.078491,-0.067871,1.000610,0.305176,0.000000,-0.427246,9.838867,10.705566
173,2023-04-30 23:07:08.761863,173.0,11,11,0.079712,-0.067749,1.000122,0.366211,0.000000,-0.488281,9.838867,10.705566
174,2023-04-30 23:07:08.783506,174.0,9,9,0.078003,-0.066895,1.000122,0.305176,0.244141,-0.427246,10.083008,11.035156
175,2023-04-30 23:07:08.810393,175.0,3,3,0.079102,-0.067993,1.000244,0.488281,0.183105,-0.488281,10.083008,11.035156
176,2023-04-30 23:07:08.831943,176.0,9,9,0.078247,-0.066528,1.000610,0.488281,0.244141,-0.488281,10.083008,11.035156
177,2023-04-30 23:07:08.856507,177.0,13,13,0.079102,-0.067627,1.000610,0.305176,0.183105,-0.427246,9.753418,11.022949
178,2023-04-30 23:07:08.886199,178.0,10,10,0.079468,-0.066650,1.000977,0.366211,0.061035,-0.427246,9.753418,11.022949
179,2023-04-30 23:07:08.927579,179.0,8,8,0.078125,-0.067749,1.000610,0.366211,0.000000,-0.366211,9.753418,11.022949
180,2023-04-30 23:07:08.950906,180.0,9,9,0.078491,-0.067993,1.000610,0.549316,0.122070,-0.427246,9.753418,11.022949
181,2023-04-30 23:07:08.967805,181.0,9,9,0.079468,-0.067017,1.000366,0.549316,0.122070,-0.427246,9.851074,10.656738
182,2023-04-30 23:07:08.992105,182.0,9,9,0.079346,-0.067139,1.000488,0.427246,0.305176,-0.366211,9.851074,10.656738
183,2023-04-30 23:07:09.014885,183.0,9,9,0.078613,-0.066895,1.000610,0.122070,0.000000,-0.488281,9.851074,10.656738
184,2023-04-30 23:07:09.036088,184.0,12,12,0.079102,-0.067993,1.000610,0.305176,0.122070,-0.610352,9.289551,10.681152
185,2023-04-30 23:07:09.060496,185.0,9,9,0.078247,-0.067261,1.000610,0.549316,0.183105,-0.366211,9.289551,10.681152
186,2023-04-30 23:07:09.084222,186.0,13,13,0.079224,-0.067261,1.000366,0.244141,0.061035,-0.427246,9.289551,10.681152
187,2023-04-30 23:07:09.108453,187.0,7,7,0.079468,-0.066772,1.001953,0.183105,0.000000,-0.488281,10.095215,11.608887
188,2023-04-30 23:07:09.129527,188.0,6,6,0.078369,-0.067139,1.000610,0.366211,0.122070,-0.427246,10.095215,11.608887
189,2023-04-30 23:07:09.152574,189.0,5,5,0.079102,-0.067261,1.000610,0.427246,0.122070,-0.427246,10.095215,11.608887
190,2023-04-30 23:07:09.173574,190.0,6,6,0.078247,-0.067749,1.001221,0.671387,0.183105,-0.549316,9.509277,11.230469
191,2023-04-30 23:07:09.194583,191.0,6,6,0.078125,-0.066528,1.000488,0.244141,0.061035,-0.305176,9.509277,11.230469
192,2023-04-30 23:07:09.218583,192.0,15,15,0.078369,-0.066528,1.000610,0.610352,0.183105,-0.427246,9.509277,11.230469
193,2023-04-30 23:07:09.243579,193.0,5,5,0.078613,-0.066895,1.000488,0.488281,0.122070,-0.549316,10.107422,10.803223
194,2023-04-30 23:07:09.270582,194.0,12,12,0.079346,-0.067383,1.000610,0.305176,0.244141,-0.427246,10.107422,10.803223
195,2023-04-30 23:07:09.295713,195.0,13,13,0.079712,-0.066772,0.999756,0.671387,0.244141,-0.427246,10.119629,10.961914
196,2023-04-30 23:07:09.318954,196.0,8,8,0.078979,-0.066895,1.000610,0.305176,0.000000,-0.549316,10.119629,10.961914
197,2023-04-30 23:07:09.346993,197.0,8,8,0.077881,-0.067505,1.000854,0.549316,0.427246,-0.671387,10.119629,10.961914
198,2023-04-30 23:07:09.370933,198.0,13,13,0.078125,-0.068237,1.000366,0.366211,0.305176,-0.671387,9.960938,11.425781
199,2023-04-30 23:07:09.412846,199.0,7,7,0.078979,-0.067261,1.000854,0.183105,0.000000,-0.427246,9.960938,11.425781
